% f (Hz),Material Switch 2 index,Time (s),Coil current A (A),Coil current B (A),Coil current C (A),Coil voltage A (V),Coil voltage B (V),Coil voltage C (V),Axial torque (N*m),Rotor Losses (W),Stator Losses (W),Coil Losses (W)
250,1,0.0036777832753647427,-1.7140341468585067,3.5349948940155764,-1.8209607471570686,2121.933376928352,356.86821702801444,-2777.666063382836,3.074001954505679,6.755198537833364,57.71092251780853,574.8831575401059
250,1,0.0036833388309202983,-1.6869841438141437,3.5343215674139397,-1.8473374235997921,2182.1136031964948,334.274638775614,-2643.8917072219274,3.0561509715031723,6.7512097509373845,57.667285157121555,574.8831575401053
250,1,0.0036888943864758538,-1.6598056703958073,3.5333790885412624,-1.8735734181454564,2187.048089762405,323.07114180341284,-2568.391865312726,3.072118465856602,6.747142147460592,57.61680215297949,574.8831575401064
250,1,0.0036944499420314093,-1.6325007963494687,3.532167529170959,-1.8996667328214887,2178.9150640067155,306.9085996781172,-2770.346546479635,3.0520318164357048,6.745568329565557,57.58277412529576,574.883157540106
250,1,0.003700005497586965,-1.605071601047007,3.5306869815679667,-1.9256153805209582,2198.1716877283147,312.7691491372596,-2921.816924693322,3.0411528929049583,6.744569101560627,57.56937843997817,574.8831575401059
250,1,0.0037055610531425203,-1.5775201733278355,3.5289375584817173,-1.9514173851538834,2237.0618860433556,309.55221181840017,-3004.515617694515,3.0647638074707264,6.743617723454304,57.566678269349175,574.8831575401065
250,1,0.003711116608698076,-1.549848611339847,3.526919393137552,-1.977070781797704,2270.5486781524346,294.54908305629044,-2984.685027391355,3.0607656607315157,6.742537968728839,57.567271692333904,574.8831575401059
250,1,0.0037166721642536314,-1.522059022379625,3.524632639226576,-2.0025736168469495,2313.7914999409295,274.74025082242434,-2960.9516800002116,3.0472584847497552,6.740152478794942,57.56970621502307,574.8831575401059
250,1,0.003722227719809187,-1.4941535227319551,3.522077470893953,-2.027923948161999,2381.7589950127444,237.83097402746753,-2904.059042240892,3.0564499555992453,6.7373103162399435,57.56328031475536,574.8831575401063
250,1,0.0037277832753647424,-1.4661342375086817,3.519254082725644,-2.053119845216959,2402.826700346187,228.35719024867,-2826.860387826799,3.04307414499604,6.733838361768889,57.56238833005702,574.8831575401058
250,1,0.003733338830920298,-1.438003300486849,3.516162689733589,-2.0781593892467387,2435.404613769095,200.43637806613566,-2685.6344396376294,3.031916415524315,6.730159833349353,57.55405437894395,574.8831575401057
250,1,0.0037388943864758535,-1.4097628539462315,3.5128035273393334,-2.1030406733931013,2507.1685154343463,175.47881204868733,-2611.336138782688,3.0262680128074764,6.7268002096068935,57.5328139360638,574.8831575401061
250,1,0.003744449942031409,-1.3814150485061638,3.5091768513560995,-2.127761802849932,2487.1466691104442,173.67567301682556,-2735.5480205124627,3.0014170847597725,6.7242802296069835,57.52758264900361,574.8831575401056
250,1,0.0037500054975869645,-1.3529620429617897,3.5052829379693042,-2.1523208950075152,2501.627501162763,171.76467276742798,-2850.353938590508,2.984351743321365,6.723590426335284,57.53576677055549,574.8831575401064
250,1,0.00375556105314252,-1.3244060041196355,3.501122083715527,-2.1767160795958898,2542.7833683107715,163.23555898061608,-2877.24897693373,3.0131569725313474,6.72411350040296,57.54449942282644,574.883157540106
250,1,0.0037611166086980756,-1.2957491066326217,3.4966946054599304,-2.2009454988273047,2557.7226145123964,183.4508995875275,-2932.930731254444,3.015836234323172,6.724190707909187,57.56421018574769,574.8831575401056
250,1,0.003766672164253631,-1.2669935328344435,3.4920008403721243,-2.2250073075376813,2593.9339892008807,156.93786529214356,-2870.0012295464203,2.988292510341454,6.724438689711826,57.57483449325538,574.8831575401063
250,1,0.0037722277198091866,-1.2381414725733724,3.487041145900492,-2.2488996733271187,2644.5180856795023,129.65408592185594,-2865.0845235459824,2.9921013789316273,6.72410089154155,57.58182864350462,574.8831575401064
250,1,0.003777783275364742,-1.2091951230455082,3.4818158997449715,-2.2726207766994624,2690.6816024783648,89.99188233058766,-2856.8284897257035,2.9950295723726184,6.721301444861204,57.587636338896345,574.8831575401057
250,1,0.0037833388309202977,-1.1801566886274317,3.4763254998282873,-2.296168811200856,2710.7157166991315,54.11105480269862,-2698.4409260124703,2.983963641735879,6.718861731153949,57.57640786359885,574.8831575401065
250,1,0.003788894386475853,-1.151028380708357,3.4705703642656496,-2.3195419835572886,2719.976034621669,32.996046098551986,-2539.2818274716383,2.994562191307637,6.716453267574102,57.54913873260649,574.8831575401057
250,1,0.0037944499420314087,-1.1218124175217006,3.464550931332912,-2.342738513811211,2707.473443992178,28.411350210425127,-2474.107553073894,2.982471330926587,6.7144165088137,57.5177976941118,574.883157540106
250,1,0.003800005497586964,-1.0925110239761797,3.458267659433201,-2.3657566354570205,2704.916759064273,11.353880183650716,-2358.770434333457,2.924941789499843,6.713095155900879,57.47577429458809,574.8831575401061
250,1,0.0038055610531425197,-1.0631264314863513,3.4517210270619962,-2.388594595575641,2655.28338534255,24.063840447632614,-2471.8510693371363,2.9366522035450755,6.713961416080856,57.45404892425266,574.8831575401056
250,1,0.0038111166086980753,-1.033660877802704,3.444911532770698,-2.411250654967993,2643.733970260537,17.700158084979137,-2505.6770752971897,2.9689473704108984,6.715888781722463,57.445793069322804,574.8831575401057
250,1,0.0038166721642536308,-1.0041166068412344,3.437839695128664,-2.433723088287428,2637.6258664159955,30.08392279497035,-2539.953399017077,2.9742013025118075,6.7182953333806115,57.4573371626084,574.883157540106
250,1,0.0038222277198091863,-0.9744958685125554,3.4305060526837075,-2.456010184171148,2631.134700878556,13.255239128727638,-2682.9602180404568,3.0294395740690403,6.721068816300877,57.49493326168379,574.8831575401056
250,1,0.003827783275364742,-0.9448009185505778,3.4229111639210954,-2.478110245370518,2691.2957979668595,-33.06652318203878,-2746.040866235743,3.100952346117461,6.72266288621512,57.54215597842195,574.8831575401067
250,1,0.0038333388309202973,-0.9150340183407042,3.4150556072210096,-2.5000215888803043,2724.532474859931,-42.377191257928715,-2527.9467701135018,3.103704881276495,6.722619015554995,57.57266004596247,574.883157540106
250,1,0.003838894386475853,-0.8851974347476387,3.40693998081451,-2.5217425460668705,2716.338042487076,-88.49632543016855,-2374.99671331859,3.128632283022245,6.7228105076270035,57.58709662147071,574.883157540106
250,1,0.0038444499420314084,-0.8552934399427328,3.398564902737967,-2.5432714627952344,2748.576097244635,-115.42499065820755,-2238.2228783408154,3.1696597925599543,6.723432679338047,57.58727821940625,574.8831575401064
250,1,0.003850005497586964,-0.8253243112309752,3.3899310107860017,-2.5646066995550223,2774.2050557751313,-109.26950706269227,-2043.2344785059208,3.125054103397063,6.722535856906009,57.569662086069556,574.8831575401059
250,1,0.0038555610531425194,-0.7952923308775413,3.3810389624629114,-2.585746631585369,2722.8692791556546,-142.88566911876032,-2003.2053647763296,3.0940081830018875,6.723316723562348,57.54734237732798,574.8831575401058
250,1,0.003861116608698075,-0.7651997859340146,3.3718894349326067,-2.606689648998591,2739.122073049389,-170.17832223261075,-1975.1561693300778,3.0901266414059028,6.725238061315515,57.51905802228315,574.8831575401056
250,1,0.0038666721642536305,-0.7350489680641946,3.3624831249670315,-2.627434156902833,2704.0078333127085,-123.51136062132576,-2156.254584776398,3.089472063205223,6.727796518608196,57.52482728045202,574.8831575401059
250,1,0.003872227719809186,-0.7048421733695988,3.3528207488931048,-2.6479785755235055,2657.465141992027,-168.61256187199479,-2633.6572896128005,3.1415082308702593,6.730438117876661,57.5887286697468,574.8831575401058
250,1,0.0038777832753647415,-0.6745817022145963,3.342903042538179,-2.668321340323582,2712.261061268024,-175.73078130056794,-2541.861598543666,3.233411459715278,6.733301134696486,57.63454794416543,574.8831575401058
250,1,0.003883338830920297,-0.644269859051218,3.3327307611739885,-2.6884609021227663,2728.150861702066,-170.90433669820715,-2371.1519358405094,3.2803199822390336,6.735206106340494,57.66284647527251,574.8831575401058
250,1,0.0038888943864758526,-0.6139089522436839,3.322304679459143,-2.708395727215459,2676.446366602175,-195.72574117448892,-2206.2940436099507,3.299097263838978,6.738296547857309,57.66803731926058,574.8831575401066
250,1,0.003894449942031408,-0.5835012938925881,3.3116255913801287,-2.7281242974875397,2758.348749303248,-230.84166055482547,-2018.4286647786746,3.3432067782892303,6.740355396248798,57.64443347153404,574.8831575401061
250,1,0.0039000054975869636,-0.5530491996588485,3.3006943101908535,-2.747645110532004,2757.747976822904,-250.86572534890345,-1842.7384491446728,3.363911638405793,6.742216615122984,57.59907829778826,574.8831575401057
250,1,0.003905561053142519,-0.5225549885873346,3.2895116683506993,-2.7669566797633647,2745.8862335007393,-268.79997855065403,-1745.3732818659228,3.358802053055103,6.743901950902165,57.5442240206229,574.8831575401064
250,1,0.003911116608698075,-0.49202098293028906,3.2780785174611378,-2.786057534530845,2820.3057917948745,-312.3756905186348,-1805.789875061922,3.3804574828650935,6.744497849474412,57.48844066602265,574.8831575401059
250,1,0.00391667216425363,-0.46144950797045353,3.2663957282008727,-2.8049462202304185,2677.81961814577,-314.8064247791765,-2356.5834746526716,3.415654651593975,6.7471683632177255,57.51002515407967,574.8831575401063
250,1,0.003922227719809186,-0.43084289184401164,3.254464190259542,-2.8236212984155307,2675.698159588441,-299.0724604628486,-2274.664038958694,3.4213732682093854,6.749858540891361,57.534088773179704,574.8831575401065
250,1,0.003927783275364741,-0.4002034653632829,3.242284812269953,-2.842081346906666,2710.845944879678,-300.21130470078054,-2104.324617859339,3.459186006717904,6.75357501720016,57.54619182147796,574.8831575401058
250,1,0.003933338830920297,-0.3695335618392129,3.2298585217388904,-2.860324959899677,2673.274495253659,-330.51114576154134,-1964.5246531384196,3.518034355380067,6.757948557585154,57.54354691209781,574.8831575401057
250,1,0.003938894386475852,-0.3388355169037046,3.2171862649764944,-2.8783507480727892,2727.4609327965786,-325.20647840174195,-1837.7213764269522,3.534331207843584,6.759920692794964,57.52811494158153,574.8831575401058
250,1,0.003944449942031408,-0.30811166833172593,3.2042690070241777,-2.896157338692448,2777.6288801414435,-399.9811708844361,-1789.5180537241922,3.567244737461207,6.761421004808017,57.49944088354371,574.8831575401063
250,1,0.003950005497586963,-0.27736435586330405,3.1911077315811442,-2.9137433757178397,2744.1122897561604,-421.73197457448,-1720.1753246336616,3.643907043318702,6.763465643566969,57.46743152897892,574.8831575401068
250,1,0.003955561053142519,-0.24659592102532032,3.1777034409294718,-2.9311075199041507,2768.544840380137,-404.0409618876463,-1758.7945680144915,3.6851225297779613,6.763961444393012,57.44855801415016,574.8831575401059
250,1,0.003961116608698074,-0.21580870695321874,3.1640571558577966,-2.9482484489045775,2658.15802762401,-419.0063494658412,-1967.3238252719214,3.6790778429578563,6.767767804052164,57.465126853140646,574.8831575401063
250,1,0.00396667216425363,-0.18500505821254212,3.150169915583557,-2.9651648573710148,2660.004603319936,-419.0834312044808,-1926.7757117387278,3.7206305027736497,6.771738586651965,57.483268853223244,574.8831575401065
250,1,0.003972227719809185,-0.15418732062040955,3.1360427776738677,-2.9818554570534546,2711.4090360031946,-444.56106384586553,-1827.6672414624786,3.7474995201186028,6.773934746186774,57.49119298887485,574.8831575401058
250,1,0.003977783275364741,-0.1233578410668481,3.1216768179649717,-2.9983189768981235,2700.2923541893624,-474.85233600389097,-1705.3191844926882,3.757889431759563,6.776747617587569,57.483501225251466,574.8831575401057
250,1,0.0039833388309202964,-0.09251896733609014,3.107073130480328,-3.014554163144237,2713.9071795838295,-489.8337721014423,-1613.4562289175815,3.798285298473442,6.779114013157867,57.46384215279748,574.8831575401065
250,1,0.003988894386475852,-0.0616730479277709,3.0922328273472752,-3.0305597794195003,2730.0699237571557,-510.4994699308928,-1609.4845232460614,3.834772606511988,6.781011640272901,57.44644385797193,574.8831575401063
250,1,0.0039944499420314075,-0.030822431878071935,3.0771570387123504,-3.0463346068342783,2719.5180949394917,-524.5572629776841,-1661.571270009967,3.8615208152842424,6.782026772702489,57.44168724925344,574.883157540106
250,1,0.004000005497586963,3.0531419145317185E-5,3.0618469126552332,-3.0618774440743777,2652.1810692687295,-537.4479833634246,-1754.4923895902648,3.902103914662181,6.784738128230872,57.45707080339185,574.883157540106
250,1,0.0040055610531425185,0.030883492391279934,3.0463036151012948,-3.0771871074925707,2666.482967733697,-555.4202759420091,-1619.3560665561297,3.90880346734775,6.788603780078828,57.45647402744667,574.8831575401063
250,1,0.004011116608698074,0.0617341014658955,3.0305283297328223,-3.0922624311987175,2684.0409227141818,-532.8647914737802,-1541.316918699973,3.8831399429503732,6.791087968105963,57.4596526052918,574.8831575401067
250,1,0.00401667216425363,0.0925800092496743,3.01452225789887,-3.107102267148544,2684.979701224947,-596.9709118993011,-1582.9102612806885,3.8782795958307545,6.792626564350678,57.467865108844265,574.8831575401059
250,1,0.004022227719809185,0.12341886670730752,2.9982866185237844,-3.1217054852310917,2702.819626881281,-646.2007674181586,-1487.3900305315494,3.8952000881851037,6.794882363157742,57.46107795565313,574.8831575401058
250,1,0.004027783275364741,0.15424832534040853,2.98182264801436,-3.136070973354768,2702.357043164075,-597.5961543276044,-1402.3825211202889,3.8797379736164954,6.796343767963054,57.452782060595005,574.8831575401065
250,1,0.004033338830920296,0.1850660373663382,2.96513160016569,-3.150197637532028,2617.396016447301,-642.7026133276795,-1522.9788115163972,3.8775022545116955,6.798622177417429,57.463693938248284,574.8831575401064
250,1,0.004038894386475852,0.21586965589700702,2.948214746065697,-3.1640844019627035,2656.301626481957,-663.1940843962128,-1555.5076315878805,3.889578306065505,6.8009863131308705,57.47539594245184,574.8831575401057
250,1,0.004044449942031407,0.24665683511760905,2.9310733739983137,-3.177730209115922,2675.271716693911,-655.9709896633509,-1414.640508877312,3.8572962593501936,6.802884421249215,57.46783873562225,574.8831575401066
250,1,0.004050005497586963,0.2774252304652429,2.913708789345388,-3.1911340198106277,2674.6745341538094,-707.4732266227907,-1317.1123903168127,3.814243390817422,6.804792995232759,57.43975742819205,574.8831575401059
250,1,0.004055561053142518,0.3081724988074846,2.8961223144872683,-3.204294813294753,2691.7126819751165,-720.4639218589815,-1256.3377152252542,3.797168929678106,6.806752352326018,57.39955161217363,574.883157540106
250,1,0.004061116608698074,0.3388962986208006,2.8783152887021104,-3.217211587322911,2601.7213222173887,-737.3276882710595,-1460.8207142933666,3.7961778263465544,6.807885653020941,57.39365215825272,574.8831575401063
250,1,0.004066672164253629,0.3695942901688894,2.860289068063867,-3.2298833582327533,2654.429209828152,-729.8730372307377,-1396.0255274989524,3.7637349737241155,6.8098917537795405,57.381144810785905,574.8831575401059
250,1,0.004072227719809185,0.4002641356808362,2.842045025339031,-3.2423091610198664,2654.231123501569,-777.6906772310193,-1200.6478218125274,3.727384253143646,6.811812680644601,57.334408845320894,574.8831575401066
250,1,0.00407778327536474,0.43090349952916845,2.8235845498820877,-3.254488049411256,2642.3502302690513,-828.8517079097828,-1235.4036345814998,3.7055485963672323,6.812591367882686,57.289215181244174,574.8831575401063
250,1,0.004083338830920296,0.46151004840770077,2.804909047529722,-3.2664190959374193,2661.0160706296992,-781.0629464210492,-1264.9604250929247,3.66493254260979,6.81394061210324,57.259691717734945,574.883157540106
250,1,0.004088894386475851,0.49208145150923505,2.78601994049374,-3.278101392002974,2610.0595249128583,-827.0247461139426,-1246.9338801095842,3.6369747535206423,6.815781499205013,57.225361798581,574.8831575401064
250,1,0.004094449942031407,0.5226153807030691,2.766918667252771,-3.2895340479558395,2634.3650738754604,-888.811265413827,-1208.8020115510558,3.638796128288628,6.81705412268186,57.17665002170629,574.8831575401057
250,1,0.004100005497586962,0.5531095107122718,2.747606682442733,-3.3007161931550044,2675.950904705819,-839.7049485761527,-1091.464802108336,3.588836241908403,6.818281570486967,57.14442774931305,574.883157540106
250,1,0.004105561053142518,0.5835615192907863,2.7280854567460353,-3.3116469760368203,2567.696622195132,-910.6173796465214,-1211.148103375917,3.541636979268891,6.818818750004275,57.196088043378865,574.8831575401064
250,1,0.0041111166086980734,0.6139690874002535,2.7083564767795942,-3.322325564179845,2643.2920307923014,-917.739145432397,-1155.3039757386052,3.5292360658108097,6.820344562831323,57.254112059706664,574.8831575401061
250,1,0.004116672164253629,0.6443298993866402,2.688421244981614,-3.332751144368254,2657.2596761444943,-920.078293287066,-1039.1973432677983,3.496775824574733,6.8213532290759655,57.30037908562097,574.883157540106
250,1,0.0041222277198091845,0.6746416431565608,2.6682812794971857,-3.342922922653747,2577.1028560896216,-975.9615664674502,-1123.9278610718482,3.468610517649638,6.821362191278453,57.352289030760176,574.8831575401057
250,1,0.00412778327536474,0.7049020103533771,2.647938114062654,-3.3528401244160277,2637.7174906246164,-982.9747629378628,-1042.7675084644184,3.4356016909711564,6.822657954296609,57.39280604494525,574.8831575401061
250,1,0.0041333388309202955,0.7351086965329625,2.627393297888826,-3.3625019944217875,2618.3321135747437,-1008.3003357937083,-1027.0704182435488,3.4096031353611007,6.82309172141547,57.43133638400325,574.8831575401064
250,1,0.004138894386475851,0.7652594013392211,2.6066483955429933,-3.3719077968822146,2607.4295226029744,-1019.1942138813084,-1055.3373287503662,3.3747682737488804,6.823114052579936,57.47437527528414,574.8831575401059
250,1,0.004144449942031407,0.7953518286792455,2.585704986829795,-3.3810568155090372,2634.5688572539034,-1043.1901801114811,-948.5495168891945,3.3421876752476654,6.824633860580954,57.501530697484505,574.8831575401058
250,1,0.004150005497586962,0.8253836868981831,2.564564666670885,-3.389948353569067,2556.639149843983,-1112.4511667535273,-1013.5762888622647,3.3252632325662304,6.824021649919002,57.52543408097811,574.8831575401066
250,1,0.004155561053142518,0.8553526889537635,2.5432290449834882,-3.398581733937252,2599.5150429970113,-1070.1833351051455,-963.7991071383071,3.2790814767154854,6.823883530750174,57.5521555513963,574.8831575401061
250,1,0.004161116608698073,0.8852565525904446,2.521699746557809,-3.4069562991482534,2688.9886888588085,-1125.9009221914494,-881.0157504618613,3.2521643635341646,6.824546720719502,57.563176413350256,574.8831575401064
250,1,0.004166672164253629,0.9150930005132386,2.499978410933271,-3.4150714114465086,2611.9579999703988,-1184.4558945481733,-974.2978512621817,3.2444163727455755,6.823936291487314,57.57665190038697,574.8831575401065
250,1,0.004172227719809184,0.944859760561114,2.478066692273681,-3.4229264528347922,2592.358211558064,-1134.3332469202246,-872.6366253471175,3.19992826343591,6.82382399234452,57.58254178377254,574.8831575401063
250,1,0.00417778327536474,0.9745545658800525,2.455966259241245,-3.430520825121297,2578.5549828139965,-1202.7103946470481,-882.977385938865,3.164232648288202,6.823594653041946,57.58543225519103,574.883157540106
250,1,0.004183338830920295,1.0041751550956546,2.4336787948695116,-3.437853949965166,2646.155882517218,-1248.928060614961,-884.4080771294298,3.1561192120579427,6.8226931908309005,57.587169521852346,574.8831575401058
250,1,0.004188894386475851,1.0337192724853772,2.4112059964351786,-3.444925268920553,2686.2220866439693,-1228.017947566322,-777.5183215107555,3.12575007308168,6.822645109512488,57.58817531577551,574.8831575401064
250,1,0.004194449942031406,1.063184668150293,2.388549575328849,-3.451734243479142,2586.866131669722,-1298.2055980543162,-849.2050250976384,3.088913248669132,6.820847826708432,57.59173216854554,574.8831575401064
250,1,0.004200005497586962,1.0925690981864393,2.3657112569247163,-3.458280355111156,2617.2708403495267,-1314.106469585644,-808.5818330117479,3.078850163170104,6.819687345493371,57.59712344223216,574.8831575401057
250,1,0.004205561053142517,1.1218703248557087,2.3426927804491458,-3.464563105304852,2707.616670478632,-1319.4255785508371,-721.7788710608515,3.0581603050436157,6.819822894292058,57.60013787497088,574.8831575401063
250,1,0.004211116608698073,1.1510861167562396,2.3194958988482406,-3.4705820156044784,2618.8645115227746,-1359.2492780067168,-813.3545107625388,3.0281377810841805,6.817533541515565,57.61396655694743,574.8831575401064
250,1,0.004216672164253628,1.1802142489923715,2.2961223786543394,-3.476336627646711,2656.5140820473525,-1394.909590003772,-750.7283039898156,3.0264017704391386,6.816448437416193,57.621653090049335,574.8831575401061
250,1,0.004222227719809184,1.2092525033440542,2.2725739998515095,-3.4818265031955637,2671.70477826551,-1438.4415158954548,-693.2877367682776,3.0121468794825823,6.815224868682378,57.623228808435755,574.883157540106
250,1,0.004227783275364739,1.2381986684357988,2.2488525557399623,-3.48705122417576,2673.3966407078287,-1440.9510916009267,-736.5738245271897,2.9817337085611766,6.8119423201975415,57.63688309225807,574.8831575401065
250,1,0.004233338830920295,1.267050539905058,2.2249598527995094,-3.492010392704565,2776.368132755568,-1484.311736945528,-649.4020463890533,2.9839087764218952,6.810850429530015,57.640321540971726,574.8831575401064
250,1,0.0042388943864758504,1.295805920570121,2.2008977105519785,-3.4967036311220996,2681.54667398124,-1530.2260356842037,-674.4703818057671,2.9937186442979,6.809397858560777,57.64226051305217,574.8831575401064
250,1,0.004244449942031406,1.3244626205974126,2.176667961422672,-3.5011305820200853,2659.0658987819,-1509.5507696285374,-685.4190433332972,2.977505784418202,6.806459410841804,57.65351978522284,574.8831575401059
250,1,0.0042500054975869615,1.3530184576682835,2.1522724506007904,-3.5052909082690715,2635.1109797296235,-1576.9620648395148,-586.2013615927847,2.945189212034369,6.805373180856937,57.643973769628495,574.8831575401065
250,1,0.004255561053142517,1.3814712571451788,2.127713035898929,-3.5091842930441084,2651.128976243413,-1617.518894760252,-648.571784882634,2.941271631121113,6.802664103360081,57.648396950866044,574.8831575401059
250,1,0.0042611166086980725,1.4098188522372563,2.102991587611613,-3.5128104398488698,2809.829956559901,-1626.5489687000104,-625.1115601460663,2.944820812520366,6.799075297724442,57.66501030175836,574.8831575401059
250,1,0.004266672164253628,1.438059084165403,2.0781099883728373,-3.516169072538238,2888.3916455663107,-1675.0590245177748,-559.8579717208038,2.9575027923307764,6.7976036526258135,57.6780948612424,574.8831575401064
250,1,0.004272227719809184,1.4661898023266158,2.0530701330127172,-3.519259935339331,2825.4001949606627,-1699.1840101408852,-591.756945603343,2.984930035204231,6.7945254402564474,57.6941550688348,574.8831575401064
250,1,0.004277783275364739,1.4942088644577993,2.027873928413179,-3.522082792870979,2821.578838969998,-1727.2798616479745,-549.3083337306297,2.9780325493788835,6.791584281980238,57.70326974694608,574.8831575401059
250,1,0.004283338830920295,1.522114136798887,2.0025232933627635,-3.5246374301616514,2715.975258923015,-1751.9857230388088,-516.7832091135656,2.9511445146825563,6.789860064702671,57.706035064252106,574.8831575401061
250,1,0.00428889438647585,1.5499034942553556,1.977020158410475,-3.5269236526658285,2597.1576073326305,-1795.5852756472611,-541.7213171300348,2.9550687615737874,6.78659054240506,57.709715238120964,574.8831575401065
250,1,0.004294449942031406,1.5775748205600386,1.9513664657187784,-3.528941286278814,2549.214624110657,-1851.7779916863212,-483.64912381231915,2.9535198871536408,6.783201201943836,57.69796903426069,574.8831575401061
250,1,0.004300005497586961,1.6051260084343093,1.9255641689156893,-3.5306901773499995,2738.7309224991036,-1832.8399405352227,-467.2328248126044,2.9600019173916126,6.780716162643303,57.706278892508564,574.8831575401061
250,1,0.004305561053142517,1.6325549597485398,1.8996152329460183,-3.532170192694556,3013.7203884208343,-1882.0939892872511,-508.34563019600716,2.992918652723396,6.7781057926084145,57.73553767856592,574.8831575401065
250,1,0.004311116608698072,1.6598595856818892,1.8735216339216987,-3.5333812196035854,3060.302075880776,-1950.1840423721628,-453.71801040452067,2.996949856782808,6.775551949877993,57.75773141491145,574.8831575401065
250,1,0.004316672164253628,1.6870378068813838,1.847285358971317,-3.5343231658527015,2946.811461130311,-1911.1106562640716,-445.07091582317184,2.9860653925281793,6.772923322888495,57.777337357936254,574.8831575401061
250,1,0.004322227719809183,1.7140875536202496,1.8209084060887986,-3.534995959709049,2869.954563716262,-2000.1831416615964,-431.8142628897839,2.9941167507865103,6.769359719502964,57.77722674834454,574.8831575401063
250,1,0.004327783275364739,1.7410067659555497,1.794392783981223,-3.5353995499367707,2807.8989638918983,-2066.9041917854925,-427.8194395257923,3.003453335347592,6.766403493785577,57.76393435668565,574.8831575401063
250,1,0.004333338830920294,1.7677933938850379,1.7677405119158733,-3.5355339058009094,2665.2993790713695,-2019.2266394147655,-388.55954317083376,2.9987168032526315,6.762664440603354,57.741535356679286,574.8831575401064
250,1,0.00433889438647585,1.7944453975032941,1.7409536195664501,-3.535399017069745,2570.5816490586394,-2110.2104489588382,-362.19587888759156,3.0051017585354303,6.758557025954937,57.69918577997213,574.8831575401064
250,1,0.004344449942031405,1.8209607471570501,1.714034146858526,-3.5349948940155773,2744.457838232909,-2141.7486588763886,-325.99992078269656,2.993577765885276,6.755666266354503,57.66108930017017,574.8831575401059
250,1,0.004350005497586961,1.8473374235997764,1.6869841438141662,-3.5343215674139405,2924.5226286618667,-2069.4612763714936,-358.16554216954023,2.974089508305756,6.754352866355051,57.65347374824657,574.8831575401064
250,1,0.004355561053142516,1.873573418145438,1.6598056703958244,-3.533379088541263,2990.238631141631,-2154.653322750149,-355.7789002000994,2.9708219244205964,6.7531766798771224,57.64343087911504,574.883157540106
250,1,0.004361116608698072,1.8996667328214707,1.6325007963494884,-3.53216752917096,3007.600590339877,-2208.167486854532,-337.2935088391763,2.978790230418724,6.751380606364869,57.631851386667215,574.883157540106
250,1,0.0043666721642536275,1.9256153805209428,1.605071601047027,-3.5306869815679676,2955.2598736363416,-2211.0193681866645,-320.3546808653108,2.9830757327906414,6.748788030688288,57.62474189601379,574.8831575401064
250,1,0.004372227719809183,1.9514173851538625,1.577520173327858,-3.528937558481719,2882.734221787111,-2274.125820139314,-279.30850002766476,2.9872004153814453,6.745876518295983,57.608902913779666,574.8831575401065
250,1,0.0043777832753647385,1.9770707817976858,1.549848611339867,-3.526919393137554,2826.1821545266835,-2336.08909929185,-255.17482577767606,3.00460422005403,6.741952543814381,57.58671688849652,574.8831575401063
250,1,0.004383338830920294,2.002573616846932,1.5220590223796453,-3.5246326392265783,2687.9258826669634,-2339.3073411226087,-249.39763024036685,3.0144884921424246,6.738109233805856,57.560458938824375,574.8831575401061
250,1,0.0043888943864758495,2.027923948161979,1.4941535227319784,-3.5220774708939557,2646.5041143828794,-2351.300173988249,-227.6276917632257,2.9744829215230313,6.735203770822738,57.5364591383492,574.8831575401061
250,1,0.004394449942031405,2.0531198452169437,1.4661342375087048,-3.5192540827256464,2764.967695568484,-2391.320100911864,-221.59021585010032,2.92910976241622,6.732968718581615,57.53044207388234,574.8831575401064
250,1,0.004400005497586961,2.0781593892467214,1.4380033004868695,-3.5161626897335916,2904.892325536997,-2382.3521779567964,-236.9118093673561,2.9093582766188453,6.73214783082839,57.55369145968525,574.883157540106
250,1,0.004405561053142516,2.103040673393084,1.409762853946252,-3.512803527339336,2882.0728142087482,-2397.8413055390806,-221.6933404169611,2.896667461151101,6.731827906050746,57.57490369956864,574.8831575401061
250,1,0.004411116608698072,2.127761802849917,1.3814150485061873,-3.509176851356102,2935.6262481212075,-2481.16686452296,-200.42593969203432,2.912539330295036,6.731532744346548,57.5933463838908,574.8831575401063
250,1,0.004416672164253627,2.1523208950074983,1.3529620429618077,-3.5052829379693065,2881.11388091413,-2527.267380461739,-195.8122223607373,2.923390441033526,6.730380936622437,57.60681794045762,574.8831575401059
250,1,0.004422227719809183,2.176716079595873,1.3244060041196564,-3.5011220837155306,2849.026518200253,-2543.6683260998325,-164.44496808628173,2.922445023430749,6.728788785752799,57.61491711675201,574.883157540106
250,1,0.004427783275364738,2.20094549882729,1.2957491066326454,-3.496694605459933,2896.4871325749527,-2657.6464226065145,-105.1375067320405,2.950168926084606,6.725969962609617,57.61367103145372,574.8831575401063
250,1,0.004433338830920294,2.225007307537662,1.2669935328344673,-3.4920008403721283,2741.350869879119,-2693.4150760125935,-119.81937123337487,2.9784442125059507,6.722073210838264,57.60411530438326,574.8831575401064
250,1,0.004438894386475849,2.248899673327102,1.2381414725733935,-3.487041145900496,2656.7807236945996,-2649.99241850144,-97.73581112934917,2.957805374022985,6.71952984045619,57.58899833866993,574.883157540106
